Date,High,Low,Open,Close,Volume,Adj Close
2020-01-30,246.35000610351562,239.39999389648438,241.61000061035156,245.80999755859375,7262600.0,245.66305541992188
2020-01-31,244.4499969482422,234.75,243.97000122070312,236.42999267578125,9260500.0,236.28866577148438
2020-02-03,241.11000061035156,235.4499969482422,235.6999969482422,240.3300018310547,6398200.0,240.18634033203125
2020-02-04,247.89999389648438,244.02000427246094,246.02999877929688,247.1300048828125,6788600.0,246.98226928710938
2020-02-05,252.39999389648438,247.41000366210938,251.99000549316406,250.75999450683594,5205500.0,250.61009216308594
2020-02-06,254.25,248.8800048828125,252.13999938964844,254.25,5457100.0,254.0980224609375
2020-02-07,253.52999877929688,250.57000732421875,252.63999938964844,251.58999633789062,4743800.0,251.43960571289062
2020-02-10,263.0,252.3000030517578,252.5,262.9700012207031,13240200.0,262.81280517578125
2020-02-11,272.5,264.8299865722656,267.32000732421875,267.8900146484375,15963900.0,267.7298889160156
2020-02-12,272.79998779296875,268.45001220703125,270.010009765625,272.5400085449219,9366100.0,272.3771057128906
2020-02-13,273.4800109863281,269.1099853515625,270.2099914550781,270.7799987792969,13200400.0,270.6181335449219
2020-02-14,294.9700012207031,286.0,287.260009765625,289.7900085449219,26048100.0,289.6167907714844
2020-02-18,297.30999755859375,284.8599853515625,285.6400146484375,296.57000732421875,15504100.0,296.3927307128906
2020-02-19,315.4100036621094,301.489990234375,301.489990234375,314.70001220703125,17358300.0,314.51190185546875
2020-02-20,316.32000732421875,296.3500061035156,312.7699890136719,308.70001220703125,20251300.0,308.5154724121094
2020-02-21,305.20001220703125,290.6600036621094,304.19000244140625,294.07000732421875,19204500.0,293.89422607421875
2020-02-24,281.8699951171875,268.0,270.19000244140625,273.2799987792969,21422900.0,273.11663818359375
2020-02-25,278.7900085449219,257.9599914550781,276.29998779296875,262.04998779296875,26387400.0,261.8933410644531
2020-02-26,275.45001220703125,262.0,262.05999755859375,267.6499938964844,18693300.0,267.489990234375
2020-02-27,267.0,248.88999938964844,254.89999389648438,252.60000610351562,22660400.0,252.60000610351562
2020-02-28,272.4599914550781,241.7899932861328,242.4600067138672,270.07000732421875,28366900.0,270.07000732421875
2020-03-02,277.5899963378906,261.0,276.8999938964844,276.42999267578125,22268600.0,276.42999267578125
2020-03-03,281.07000732421875,262.4599914550781,278.6700134277344,265.8900146484375,16319800.0,265.8900146484375
2020-03-04,284.8900146484375,267.20001220703125,270.20001220703125,284.510009765625,14935200.0,284.510009765625
2020-03-05,283.20001220703125,271.5,276.5,273.2900085449219,13508200.0,273.2900085449219
2020-03-06,268.3900146484375,258.0,266.0799865722656,266.0400085449219,12885300.0,266.0400085449219
2020-03-09,259.3999938964844,238.17999267578125,239.89999389648438,245.44000244140625,15354000.0,245.44000244140625
2020-03-10,261.0799865722656,245.99000549316406,256.5400085449219,261.0799865722656,14516200.0,261.0799865722656
2020-03-11,256.6000061035156,242.57000732421875,255.4600067138672,246.47000122070312,12499100.0,246.47000122070312
2020-03-12,236.1199951171875,215.8000030517578,225.4600067138672,216.30999755859375,20413500.0,216.30999755859375
2020-03-13,241.02000427246094,219.61000061035156,230.5,240.83999633789062,15870900.0,240.83999633789062
2020-03-16,226.10000610351562,194.0,212.41000366210938,196.39999389648438,18174300.0,196.39999389648438
2020-03-17,220.86000061035156,191.0,200.91000366210938,217.27000427246094,20840800.0,217.27000427246094
2020-03-18,209.94000244140625,180.67999267578125,200.10000610351562,202.82000732421875,21856700.0,202.82000732421875
2020-03-19,216.72999572753906,193.38999938964844,201.9600067138672,212.97000122070312,19137800.0,212.97000122070312
2020-03-20,230.32000732421875,205.1300048828125,219.0,205.75,20115900.0,205.75
2020-03-23,216.47999572753906,198.52000427246094,205.7100067138672,212.69000244140625,16096900.0,212.69000244140625
2020-03-24,252.66000366210938,228.0500030517578,229.0,249.17999267578125,27541100.0,249.17999267578125
